date,product_name,category,region,store,quantity,price,discount,revenue,profit,promotion,holiday
2025-10-24,Headphones,Electronics,East,Store A,9,2526.11,0,22735.0,8689.44,0,0
2025-10-24,Office Chair,Furniture,South,Store B,7,7974.46,10,50239.1,10184.0,0,0
2025-10-24,Study Table,Furniture,West,Store C,9,12320.76,20,88709.5,10962.91,0,0
2025-10-24,T-Shirt,Fashion,West,Store D,24,806.39,20,15482.72,3906.91,0,0
2025-10-24,Jeans,Fashion,South,Store A,24,1906.97,10,41190.57,11725.47,0,0
2025-10-24,Shoes,Fashion,North,Store E,18,2454.17,10,39757.58,6784.39,0,0
2025-10-24,Coffee Maker,Home Appliances,North,Store D,12,4549.78,10,49137.67,14111.76,1,0
2025-10-24,Mixer Grinder,Home Appliances,East,Store C,10,3610.52,5,34299.97,11783.09,1,0
2025-10-25,Laptop,Electronics,East,Store D,16,54793.45,5,832860.41,297599.83,0,0
2025-10-25,Smartphone,Electronics,North,Store C,22,25184.7,20,443250.81,81240.85,0,0
2025-10-25,Headphones,Electronics,South,Store E,14,2593.8,0,36313.17,13988.6,0,0
2025-10-25,Office Chair,Furniture,North,Store B,13,7158.73,20,74450.75,12952.51,0,0
2025-10-25,Study Table,Furniture,South,Store A,13,12734.7,0,165551.13,60662.17,0,0
2025-10-25,T-Shirt,Fashion,South,Store E,18,847.49,15,12966.6,3254.14,0,0
2025-10-25,Jeans,Fashion,West,Store E,22,1923.8,10,38091.31,13949.73,0,0
2025-10-25,Shoes,Fashion,North,Store D,28,2408.6,10,60696.67,8138.97,1,0
2025-10-25,Coffee Maker,Home Appliances,South,Store B,14,4561.65,5,60669.89,20145.62,0,0
2025-10-25,Mixer Grinder,Home Appliances,North,Store E,17,3524.19,10,53920.09,14879.83,0,0
2025-10-26,Laptop,Electronics,South,Store B,15,52886.37,0,793295.55,163878.86,0,0
2025-10-26,Smartphone,Electronics,West,Store A,14,26621.05,20,298155.72,77724.6,0,0
2025-10-26,Headphones,Electronics,East,Store B,25,2526.61,0,63165.32,17699.44,1,0
2025-10-26,Office Chair,Furniture,East,Store E,15,7503.57,15,95670.53,16412.9,0,0
2025-10-26,Study Table,Furniture,West,Store D,10,12304.42,0,123044.19,49711.31,0,0
2025-10-26,T-Shirt,Fashion,North,Store E,14,846.97,15,10078.91,1850.71,0,0
2025-10-26,Jeans,Fashion,North,Store C,35,1803.79,15,53662.86,8128.48,1,0
2025-10-26,Shoes,Fashion,North,Store C,25,2619.85,0,65496.18,25348.48,0,0
2025-10-26,Coffee Maker,Home Appliances,South,Store A,11,4694.47,5,49057.19,11424.67,0,0
2025-10-26,Mixer Grinder,Home Appliances,West,Store C,11,3443.47,0,37878.14,9115.63,0,0
2025-10-27,Laptop,Electronics,North,Store B,8,52428.94,10,377488.36,101706.21,0,0
2025-10-27,Smartphone,Electronics,East,Store B,7,24923.0,0,174461.01,45655.04,0,0
2025-10-27,Headphones,Electronics,North,Store C,9,2537.11,20,18267.18,794.14,0,0
2025-10-27,Office Chair,Furniture,North,Store C,10,7569.96,5,71914.59,23642.33,0,0
2025-10-27,Study Table,Furniture,North,Store B,4,12138.07,20,38841.82,2243.03,0,0
2025-10-27,T-Shirt,Fashion,South,Store D,14,773.8,10,9749.93,2340.3,0,0
2025-10-27,Jeans,Fashion,South,Store D,18,1931.71,10,31293.73,6225.52,0,0
2025-10-27,Shoes,Fashion,West,Store E,15,2499.22,10,33739.47,10708.57,0,0
2025-10-27,Coffee Maker,Home Appliances,South,Store C,13,4853.18,5,59936.82,15545.82,0,0
2025-10-27,Mixer Grinder,Home Appliances,South,Store B,5,3731.04,20,14924.15,2373.71,0,0
2025-10-28,Laptop,Electronics,South,Store B,11,58044.63,20,510792.74,100671.73,0,0
2025-10-28,Smartphone,Electronics,South,Store A,12,26990.62,0,323887.46,130952.12,0,0
2025-10-28,Headphones,Electronics,East,Store B,10,2647.53,0,26475.26,7989.87,0,0
2025-10-28,Office Chair,Furniture,East,Store B,5,7485.09,0,37425.45,12430.91,0,0
2025-10-28,Study Table,Furniture,West,Store A,13,11666.56,10,136498.78,32952.66,1,0
2025-10-28,T-Shirt,Fashion,North,Store E,15,848.92,5,12097.04,3295.69,0,0
2025-10-28,Jeans,Fashion,West,Store B,17,1851.82,20,25184.74,5449.1,0,0
2025-10-28,Shoes,Fashion,North,Store B,21,2555.78,0,53671.42,20284.47,1,0
2025-10-28,Coffee Maker,Home Appliances,West,Store C,10,4830.56,5,45890.29,17352.86,0,0
2025-10-28,Mixer Grinder,Home Appliances,West,Store B,9,3678.25,20,26483.4,3239.16,0,0
2025-10-29,Laptop,Electronics,West,Store B,16,58567.16,0,937074.57,372802.56,0,0
2025-10-29,Smartphone,Electronics,South,Store B,16,23953.91,15,325773.22,19635.97,1,0
2025-10-29,Headphones,Electronics,East,Store C,14,2416.78,5,32143.16,6050.63,0,0
2025-10-29,Office Chair,Furniture,East,Store C,7,7664.34,0,53650.38,19162.74,0,0
2025-10-29,Study Table,Furniture,North,Store B,9,12510.69,0,112596.22,46388.4,0,0
2025-10-29,T-Shirt,Fashion,North,Store A,15,813.1,0,12196.57,3217.81,0,0
2025-10-29,Jeans,Fashion,East,Store C,16,1740.83,5,26460.56,5268.41,0,0
2025-10-29,Shoes,Fashion,East,Store E,25,2492.03,5,59185.62,14383.39,0,0
2025-10-29,Coffee Maker,Home Appliances,North,Store C,5,4750.91,0,23754.54,6307.68,0,0
2025-10-29,Mixer Grinder,Home Appliances,North,Store A,7,3680.24,20,20609.35,2459.82,0,0
2025-10-30,Laptop,Electronics,East,Store C,14,53376.78,5,709911.24,234210.6,0,0
2025-10-30,Smartphone,Electronics,West,Store B,13,26502.14,0,344527.81,124038.19,0,0
2025-10-30,Headphones,Electronics,North,Store C,17,2398.46,0,40773.8,10345.5,1,0
2025-10-30,Office Chair,Furniture,West,Store D,8,7938.68,0,63509.46,22010.55,0,0
2025-10-30,Study Table,Furniture,South,Store A,12,12473.02,5,142192.45,33895.94,0,0
2025-10-30,T-Shirt,Fashion,North,Store D,14,766.17,20,8581.16,1489.84,0,0
2025-10-30,Jeans,Fashion,East,Store D,17,1889.55,15,27303.94,5040.89,0,0
2025-10-30,Shoes,Fashion,North,Store B,5,2681.45,5,12736.88,5071.46,0,0
2025-10-30,Coffee Maker,Home Appliances,East,Store D,4,4554.25,5,17306.13,4384.81,0,0
2025-10-30,Mixer Grinder,Home Appliances,South,Store D,9,3417.65,10,27682.95,8544.3,0,0
2025-10-31,Laptop,Electronics,East,Store B,16,53413.56,0,854617.0,254900.72,0,0
2025-10-31,Smartphone,Electronics,East,Store C,21,24292.46,10,459127.42,73856.99,1,0
2025-10-31,Headphones,Electronics,East,Store D,18,2468.02,0,44424.45,11747.5,0,0
2025-10-31,Office Chair,Furniture,North,Store E,7,7221.24,15,42966.37,4116.19,0,0
2025-10-31,Study Table,Furniture,North,Store C,8,11457.56,0,91660.47,26181.02,0,0
2025-10-31,T-Shirt,Fashion,East,Store E,28,819.08,10,20640.73,4116.56,1,0
2025-10-31,Jeans,Fashion,West,Store A,22,1710.98,5,35759.42,5472.99,1,0
2025-10-31,Shoes,Fashion,East,Store D,15,2516.52,0,37747.86,9903.73,0,0
2025-10-31,Coffee Maker,Home Appliances,North,Store B,13,4827.48,10,56481.48,14529.2,0,0
2025-10-31,Mixer Grinder,Home Appliances,West,Store B,9,3542.81,15,27102.53,7352.32,0,0
2025-11-01,Laptop,Electronics,North,Store D,18,57719.79,10,935060.52,274375.07,0,0
2025-11-01,Smartphone,Electronics,North,Store A,19,24374.44,0,463114.38,115076.99,0,0
2025-11-01,Headphones,Electronics,West,Store B,20,2455.41,5,46652.76,11109.89,1,0
2025-11-01,Office Chair,Furniture,West,Store B,6,7539.38,5,42974.44,12815.1,0,0
2025-11-01,Study Table,Furniture,North,Store A,12,12512.73,15,127629.87,23391.12,0,0
2025-11-01,T-Shirt,Fashion,East,Store B,21,788.84,20,13252.43,1961.43,1,0
2025-11-01,Jeans,Fashion,East,Store B,18,1885.08,5,32234.92,7862.15,0,0
2025-11-01,Shoes,Fashion,East,Store C,19,2647.47,0,50301.93,15067.27,0,0
2025-11-01,Coffee Maker,Home Appliances,West,Store E,12,4531.05,10,48935.34,16277.26,0,0
2025-11-01,Mixer Grinder,Home Appliances,East,Store E,17,3492.08,10,53428.79,13757.08,0,0
2025-11-02,Laptop,Electronics,East,Store A,18,55178.3,0,993209.46,252414.9,0,0
2025-11-02,Smartphone,Electronics,North,Store E,21,24483.45,10,462737.13,138762.88,1,0
2025-11-02,Headphones,Electronics,North,Store E,14,2637.06,0,36918.77,13393.85,0,0
2025-11-02,Office Chair,Furniture,East,Store D,11,7164.05,0,78804.53,15194.7,0,0
2025-11-02,Study Table,Furniture,West,Store D,11,11921.37,10,118021.6,35221.65,0,0
2025-11-02,T-Shirt,Fashion,West,Store E,22,799.34,5,16706.22,4791.9,0,0
2025-11-02,Jeans,Fashion,East,Store D,25,1906.47,5,45278.71,14764.85,0,0
2025-11-02,Shoes,Fashion,South,Store B,15,2585.47,10,34903.91,7130.45,0,0
2025-11-02,Coffee Maker,Home Appliances,West,Store D,15,4557.72,0,68365.75,15903.33,0,0
2025-11-02,Mixer Grinder,Home Appliances,West,Store A,17,3532.87,0,60058.81,19169.5,1,0
2025-11-03,Laptop,Electronics,North,Store A,13,54906.37,15,606715.34,122293.37,0,0
2025-11-03,Smartphone,Electronics,South,Store D,23,26410.38,0,607438.67,255553.62,1,0
2025-11-03,Headphones,Electronics,West,Store D,13,2435.34,0,31659.36,7887.05,0,0
2025-11-03,Office Chair,Furniture,South,Store D,8,7711.15,15,52435.84,9218.08,0,0
2025-11-03,Study Table,Furniture,South,Store D,14,11626.8,20,130220.14,16889.32,1,0
2025-11-03,T-Shirt,Fashion,North,Store C,10,821.52,15,6982.91,2044.03,0,0
2025-11-03,Jeans,Fashion,North,Store E,11,1860.69,5,19444.16,4078.86,0,0
2025-11-03,Shoes,Fashion,South,Store D,17,2418.0,0,41105.97,11211.75,0,0
2025-11-03,Coffee Maker,Home Appliances,West,Store D,6,4569.37,0,27416.22,6415.0,0,0
2025-11-03,Mixer Grinder,Home Appliances,South,Store D,9,3659.33,10,29640.58,6251.16,0,0
2025-11-04,Laptop,Electronics,South,Store D,15,52551.14,0,788267.15,216323.63,1,0
2025-11-04,Smartphone,Electronics,North,Store A,19,25335.42,15,409166.98,46508.84,1,0
2025-11-04,Headphones,Electronics,South,Store C,10,2447.56,5,23251.82,4011.49,0,0
2025-11-04,Office Chair,Furniture,South,Store A,8,7458.66,10,53702.36,10940.38,1,0
2025-11-04,Study Table,Furniture,West,Store C,5,12729.1,0,63645.48,23354.65,0,0
2025-11-04,T-Shirt,Fashion,North,Store C,16,822.4,0,13158.33,4497.01,0,0
2025-11-04,Jeans,Fashion,East,Store E,19,1748.03,20,26570.04,2076.63,0,0
2025-11-04,Shoes,Fashion,South,Store B,14,2502.97,10,31537.48,9468.18,0,0
2025-11-04,Coffee Maker,Home Appliances,North,Store B,12,4705.9,15,48000.13,11046.99,1,0
2025-11-04,Mixer Grinder,Home Appliances,West,Store C,11,3526.88,5,36855.86,8382.04,0,0
2025-11-05,Laptop,Electronics,West,Store C,7,55994.43,10,352764.9,95013.62,0,0
2025-11-05,Smartphone,Electronics,North,Store A,15,24745.3,15,315502.56,41623.1,0,0
2025-11-05,Headphones,Electronics,East,Store C,9,2610.66,0,23495.92,9125.34,0,0
2025-11-05,Office Chair,Furniture,North,Store A,4,7733.76,10,27841.53,8647.55,0,0
2025-11-05,Study Table,Furniture,North,Store C,8,12015.05,5,91314.38,28023.33,1,0
2025-11-05,T-Shirt,Fashion,South,Store B,17,838.47,15,12115.9,2949.55,0,0
2025-11-05,Jeans,Fashion,South,Store B,13,1915.52,15,21166.46,5485.76,0,0
2025-11-05,Shoes,Fashion,East,Store C,32,2483.38,15,67547.83,13093.22,1,0
2025-11-05,Coffee Maker,Home Appliances,East,Store A,16,4477.23,5,68053.84,13642.34,1,0
2025-11-05,Mixer Grinder,Home Appliances,East,Store D,25,3422.52,0,85562.92,22986.91,1,0
2025-11-06,Laptop,Electronics,South,Store D,25,54597.84,0,1364945.88,328631.64,1,0
2025-11-06,Smartphone,Electronics,North,Store A,15,26800.87,5,381912.41,127312.86,0,0
2025-11-06,Headphones,Electronics,West,Store D,15,2403.93,0,36058.95,12239.82,0,0
2025-11-06,Office Chair,Furniture,West,Store D,13,7937.65,0,103189.49,35874.98,0,0
2025-11-06,Study Table,Furniture,South,Store E,16,11659.27,10,167893.51,19105.5,1,0
2025-11-06,T-Shirt,Fashion,West,Store C,23,800.01,5,17480.12,6381.32,1,0
2025-11-06,Jeans,Fashion,West,Store B,18,1898.11,10,30749.31,11161.69,1,0
2025-11-06,Shoes,Fashion,North,Store C,23,2406.62,20,44281.87,2352.98,1,0
2025-11-06,Coffee Maker,Home Appliances,East,Store D,21,4515.43,0,94824.06,22212.9,1,0
2025-11-06,Mixer Grinder,Home Appliances,North,Store D,10,3357.42,0,33574.22,7275.34,1,0
2025-11-07,Laptop,Electronics,North,Store C,16,55404.07,0,886465.14,333709.76,1,0
2025-11-07,Smartphone,Electronics,West,Store E,10,25109.79,0,251097.86,80369.42,0,0
2025-11-07,Headphones,Electronics,South,Store D,19,2508.89,15,40518.62,4767.48,1,0
2025-11-07,Office Chair,Furniture,North,Store E,5,7792.71,10,35067.21,7700.84,0,0
2025-11-07,Study Table,Furniture,North,Store E,11,11670.28,10,115535.79,17766.82,1,0
2025-11-07,T-Shirt,Fashion,South,Store D,21,798.05,20,13407.2,834.97,1,0
2025-11-07,Jeans,Fashion,North,Store E,15,1762.73,0,26440.97,6055.33,0,0
2025-11-07,Shoes,Fashion,South,Store D,14,2443.26,0,34205.62,12316.75,0,0
2025-11-07,Coffee Maker,Home Appliances,South,Store E,12,4400.8,5,50169.06,10679.61,0,0
2025-11-07,Mixer Grinder,Home Appliances,South,Store A,4,3371.94,0,13487.75,2949.52,0,0
2025-11-08,Laptop,Electronics,South,Store A,18,53170.83,0,957074.94,307726.11,0,0
2025-11-08,Smartphone,Electronics,South,Store C,17,24841.92,0,422312.56,149431.99,0,0
2025-11-08,Headphones,Electronics,West,Store D,22,2460.1,10,48710.02,12333.96,0,0
2025-11-08,Office Chair,Furniture,West,Store C,17,7630.62,10,116748.43,29336.48,1,0
2025-11-08,Study Table,Furniture,West,Store B,14,11926.47,10,150273.54,42715.86,1,0
2025-11-08,T-Shirt,Fashion,North,Store D,23,815.79,0,18763.06,7691.54,1,0
2025-11-08,Jeans,Fashion,East,Store C,26,1872.47,5,46250.02,15566.1,0,0
2025-11-08,Shoes,Fashion,South,Store B,27,2622.18,20,56639.05,11464.44,0,0
2025-11-08,Coffee Maker,Home Appliances,East,Store C,19,4494.41,5,81124.15,29736.31,0,0
2025-11-08,Mixer Grinder,Home Appliances,North,Store E,13,3365.76,5,41567.19,8443.59,1,0
2025-11-09,Laptop,Electronics,East,Store E,15,57167.69,5,814639.6,186962.25,1,0
2025-11-09,Smartphone,Electronics,North,Store C,17,26808.68,15,387385.35,102100.64,1,0
2025-11-09,Headphones,Electronics,West,Store E,18,2538.74,0,45697.25,13229.45,0,0
2025-11-09,Office Chair,Furniture,West,Store D,14,7978.9,0,111704.65,40152.53,0,0
2025-11-09,Study Table,Furniture,North,Store C,8,11835.72,0,94685.77,31543.6,0,0
2025-11-09,T-Shirt,Fashion,South,Store D,35,845.82,5,28123.44,11323.95,0,0
2025-11-09,Jeans,Fashion,East,Store D,25,1715.96,15,36464.2,5291.42,1,0
2025-11-09,Shoes,Fashion,East,Store A,21,2493.15,0,52356.23,13885.25,0,0
2025-11-09,Coffee Maker,Home Appliances,West,Store D,13,4748.83,15,52474.54,13122.17,0,0
2025-11-09,Mixer Grinder,Home Appliances,South,Store E,16,3466.17,0,55458.67,15570.08,0,0
2025-11-10,Laptop,Electronics,West,Store E,22,52378.84,0,1152334.52,349710.52,1,0
2025-11-10,Smartphone,Electronics,South,Store D,10,26452.67,5,251300.38,57845.45,0,0
2025-11-10,Headphones,Electronics,South,Store A,8,2625.67,0,21005.36,8466.55,0,0
2025-11-10,Office Chair,Furniture,North,Store D,7,7390.34,0,51732.38,15441.75,0,0
2025-11-10,Study Table,Furniture,East,Store D,3,11973.82,5,34125.4,7835.06,0,0
2025-11-10,T-Shirt,Fashion,West,Store E,22,807.69,0,17769.19,4137.82,1,0
2025-11-10,Jeans,Fashion,South,Store C,20,1743.7,0,34874.1,12466.63,0,0
2025-11-10,Shoes,Fashion,North,Store B,17,2577.88,0,43823.96,13927.53,0,0
2025-11-10,Coffee Maker,Home Appliances,West,Store D,10,4421.29,0,44212.86,12300.71,0,0
2025-11-10,Mixer Grinder,Home Appliances,West,Store A,8,3706.67,10,26688.02,5613.76,0,0
2025-11-11,Laptop,Electronics,South,Store D,10,56435.62,5,536138.37,151709.9,0,0
2025-11-11,Smartphone,Electronics,East,Store A,14,24903.0,20,278913.57,41644.4,0,0
2025-11-11,Headphones,Electronics,East,Store E,8,2546.57,5,19353.96,7168.02,0,0
2025-11-11,Office Chair,Furniture,North,Store D,2,7831.43,0,15662.85,5061.47,0,0
2025-11-11,Study Table,Furniture,West,Store D,12,11664.02,10,125971.43,32046.4,0,0
2025-11-11,T-Shirt,Fashion,East,Store A,24,817.6,15,16678.99,4832.69,0,0
2025-11-11,Jeans,Fashion,South,Store E,16,1764.2,10,25404.47,6743.47,0,0
2025-11-11,Shoes,Fashion,East,Store E,15,2388.14,5,34030.93,10523.92,0,0
2025-11-11,Coffee Maker,Home Appliances,West,Store A,20,4338.15,0,86763.02,20821.5,1,0
2025-11-11,Mixer Grinder,Home Appliances,East,Store C,14,3327.08,0,46579.09,16077.02,1,0
2025-11-12,Laptop,Electronics,South,Store C,16,56661.07,5,861248.32,184750.1,0,0
2025-11-12,Smartphone,Electronics,North,Store A,12,23860.83,15,243380.43,49670.71,0,0
2025-11-12,Headphones,Electronics,South,Store E,11,2414.43,5,25230.76,6554.51,1,0
2025-11-12,Office Chair,Furniture,East,Store C,7,7357.21,10,46350.42,10676.73,0,0
2025-11-12,Study Table,Furniture,East,Store E,9,11988.79,5,102504.18,22451.15,0,0
2025-11-12,T-Shirt,Fashion,North,Store A,21,851.84,5,16994.16,4920.96,1,0
2025-11-12,Jeans,Fashion,South,Store E,18,1814.09,5,31020.98,6649.16,1,0
2025-11-12,Shoes,Fashion,North,Store A,16,2490.54,0,39848.61,9455.87,0,0
2025-11-12,Coffee Maker,Home Appliances,West,Store D,7,4557.42,15,27116.63,3167.16,0,0
2025-11-12,Mixer Grinder,Home Appliances,West,Store A,17,3614.49,5,58374.03,20826.37,1,0
2025-11-13,Laptop,Electronics,North,Store E,12,56384.08,5,642778.46,204297.07,0,0
2025-11-13,Smartphone,Electronics,South,Store E,11,24626.07,0,270886.81,81361.94,0,0
2025-11-13,Headphones,Electronics,North,Store E,10,2659.62,10,23936.59,6411.31,0,0
2025-11-13,Office Chair,Furniture,South,Store A,9,8086.5,20,58222.8,12171.39,0,0
2025-11-13,Study Table,Furniture,South,Store B,8,12620.4,15,85818.71,15540.22,0,0
2025-11-13,T-Shirt,Fashion,West,Store B,13,776.77,15,8583.31,1145.75,0,0
2025-11-13,Jeans,Fashion,North,Store B,20,1931.79,15,32840.43,5611.4,0,0
2025-11-13,Shoes,Fashion,East,Store D,14,2555.67,10,32201.38,6996.73,0,0
2025-11-13,Coffee Maker,Home Appliances,South,Store D,10,4847.79,0,48477.89,14026.69,0,0
2025-11-13,Mixer Grinder,Home Appliances,West,Store A,8,3451.86,0,27614.89,8201.53,0,0
2025-11-14,Laptop,Electronics,South,Store A,13,56796.56,5,701437.48,161820.35,0,0
2025-11-14,Smartphone,Electronics,East,Store E,12,25523.6,10,275654.9,93626.37,0,0
2025-11-14,Headphones,Electronics,East,Store E,17,2469.21,10,37778.93,11351.07,0,0
2025-11-14,Office Chair,Furniture,South,Store E,3,7812.76,0,23438.28,6659.31,0,0
2025-11-14,Study Table,Furniture,North,Store B,8,12853.34,0,102826.73,30070.98,1,0
2025-11-14,T-Shirt,Fashion,West,Store B,25,839.42,0,20985.42,6563.56,1,0
2025-11-14,Jeans,Fashion,South,Store A,8,1923.76,0,15390.04,6711.05,0,0
2025-11-14,Shoes,Fashion,North,Store B,17,2569.36,5,41495.19,8486.65,0,0
2025-11-14,Coffee Maker,Home Appliances,North,Store C,6,4821.55,0,28929.29,11335.44,1,0
2025-11-14,Mixer Grinder,Home Appliances,East,Store D,6,3716.82,0,22300.92,8487.42,0,0
2025-11-15,Laptop,Electronics,East,Store B,23,58824.0,5,1285304.5,423716.28,1,0
2025-11-15,Smartphone,Electronics,South,Store C,23,24750.44,5,540797.17,117834.17,1,0
2025-11-15,Headphones,Electronics,East,Store D,16,2437.52,20,31200.27,1614.46,0,0
2025-11-15,Office Chair,Furniture,East,Store E,16,7125.34,5,108305.12,30597.37,0,0
2025-11-15,Study Table,Furniture,East,Store E,9,12831.91,5,109712.82,40071.93,0,0
2025-11-15,T-Shirt,Fashion,South,Store A,27,827.48,0,22341.88,8276.66,1,0
2025-11-15,Jeans,Fashion,West,Store B,21,1878.51,15,33531.47,8652.2,0,0
2025-11-15,Shoes,Fashion,East,Store E,17,2444.49,5,39478.49,10859.57,0,0
2025-11-15,Coffee Maker,Home Appliances,East,Store E,12,4288.88,5,48893.24,11831.06,1,0
2025-11-15,Mixer Grinder,Home Appliances,North,Store B,13,3352.22,20,34863.13,3844.53,1,0
2025-11-16,Laptop,Electronics,West,Store B,19,57677.6,0,1095874.44,310917.32,1,0
2025-11-16,Smartphone,Electronics,East,Store B,24,24130.01,0,579120.26,188136.75,1,0
2025-11-16,Headphones,Electronics,West,Store E,19,2486.2,10,42514.0,9989.15,0,0
2025-11-16,Office Chair,Furniture,South,Store A,10,7766.0,0,77660.02,22623.95,0,0
2025-11-16,Study Table,Furniture,East,Store B,20,12117.7,5,230236.27,73420.68,1,0
2025-11-16,T-Shirt,Fashion,South,Store D,24,811.53,0,19476.68,6362.32,0,0
2025-11-16,Jeans,Fashion,West,Store E,18,1929.07,5,32987.04,10539.66,0,0
2025-11-16,Shoes,Fashion,South,Store E,20,2391.8,15,40660.68,6567.14,1,0
2025-11-16,Coffee Maker,Home Appliances,East,Store E,15,4412.13,5,62872.9,21123.58,0,0
2025-11-16,Mixer Grinder,Home Appliances,South,Store C,13,3335.53,15,36857.57,8537.63,0,0
2025-11-17,Laptop,Electronics,South,Store D,12,57107.35,5,651023.75,252746.73,0,0
2025-11-17,Smartphone,Electronics,South,Store B,11,24550.4,0,270054.44,61967.64,0,0
2025-11-17,Headphones,Electronics,North,Store A,15,2408.1,0,36121.48,7418.15,0,0
2025-11-17,Office Chair,Furniture,North,Store E,12,7443.88,10,80393.94,10473.51,0,0
2025-11-17,Study Table,Furniture,South,Store C,7,12862.81,15,76533.69,20126.4,0,0
2025-11-17,T-Shirt,Fashion,North,Store C,16,835.2,15,11358.69,3404.78,0,0
2025-11-17,Jeans,Fashion,West,Store B,10,1850.74,5,17582.07,3669.35,0,0
2025-11-17,Shoes,Fashion,West,Store B,14,2501.93,5,33275.73,12175.32,1,0
2025-11-17,Coffee Maker,Home Appliances,North,Store B,10,4489.39,20,35915.16,3300.71,0,0
2025-11-17,Mixer Grinder,Home Appliances,West,Store E,10,3774.7,0,37747.03,15653.2,0,0
2025-11-18,Laptop,Electronics,West,Store C,15,54503.66,20,654043.9,153166.5,0,0
2025-11-18,Smartphone,Electronics,West,Store C,12,26106.1,20,250618.61,62736.05,1,0
2025-11-18,Headphones,Electronics,North,Store B,15,2431.19,10,32821.03,6478.57,0,0
2025-11-18,Office Chair,Furniture,East,Store D,7,7944.85,5,52833.23,11984.94,0,0
2025-11-18,Study Table,Furniture,East,Store A,8,12728.83,15,86556.07,12654.98,0,0
2025-11-18,T-Shirt,Fashion,South,Store D,9,793.41,0,7140.73,2577.89,0,0
2025-11-18,Jeans,Fashion,East,Store C,11,1788.35,20,15737.46,764.01,0,0
2025-11-18,Shoes,Fashion,South,Store D,21,2499.52,20,41991.87,8443.66,0,0
2025-11-18,Coffee Maker,Home Appliances,East,Store B,11,4679.96,10,46331.58,15989.78,1,0
2025-11-18,Mixer Grinder,Home Appliances,West,Store C,13,3487.01,10,40798.07,9459.55,0,0
2025-11-19,Laptop,Electronics,West,Store A,17,52283.86,15,755501.75,86166.86,0,0
2025-11-19,Smartphone,Electronics,East,Store C,20,25565.76,5,485749.43,99781.02,0,0
2025-11-19,Headphones,Electronics,West,Store B,17,2564.6,0,43598.19,17217.63,0,0
2025-11-19,Office Chair,Furniture,North,Store B,14,7787.43,0,109024.02,28909.65,1,0
2025-11-19,Study Table,Furniture,South,Store E,6,11554.98,0,69329.86,21109.3,0,0
